iter	Passed	Remaining
12866	158698	149645
12867	158709	149632
12868	158721	149619
12869	158733	149606
12870	158744	149593
12871	158756	149579
12872	158767	149567
12873	158779	149553
12874	158791	149541
12875	158803	149528
12876	158814	149515
12877	158826	149502
12878	158837	149489
12879	158849	149476
12880	158861	149463
12881	158872	149450
12882	158885	149438
12883	158896	149424
12884	158908	149412
12885	158919	149398
12886	158931	149386
12887	158943	149373
12888	158955	149360
12889	158966	149347
12890	158979	149335
12891	158992	149323
12892	159005	149311
12893	159018	149299
12894	159031	149288
12895	159042	149275
12896	159055	149263
12897	159068	149251
12898	159081	149239
12899	159093	149226
12900	159105	149214
12901	159118	149203
12902	159131	149191
12903	159144	149179
12904	159157	149167
12905	159169	149155
12906	159181	149142
12907	159194	149131
12908	159209	149120
12909	159221	149108
12910	159234	149096
12911	159246	149084
12912	159258	149071
12913	159270	149058
12914	159282	149046
12915	159295	149033
12916	159307	149021
12917	159319	149008
12918	159330	148995
12919	159342	148982
12920	159354	148969
12921	159365	148956
12922	159377	148943
12923	159388	148930
12924	159402	148919
12925	159414	148906
12926	159427	148894
12927	159439	148882
12928	159452	148871
12929	159466	148859
12930	159480	148848
12931	159493	148838
12932	159507	148826
12933	159520	148815
12934	159533	148803
12935	159546	148792
12936	159560	148781
12937	159573	148769
12938	159586	148757
12939	159600	148746
12940	159611	148733
12941	159624	148721
12942	159637	148709
12943	159649	148697
12944	159661	148684
12945	159672	148670
12946	159684	148657
12947	159695	148644
12948	159706	148631
12949	159718	148618
12950	159730	148605
12951	159742	148592
12952	159753	148579
12953	159765	148567
12954	159777	148554
12955	159789	148541
12956	159801	148528
12957	159813	148516
12958	159825	148503
12959	159837	148490
12960	159849	148478
12961	159860	148464
12962	159872	148452
12963	159883	148438
12964	159896	148426
12965	159907	148413
12966	159918	148399
12967	159930	148387
12968	159944	148376
12969	159957	148364
12970	159969	148351
12971	159982	148340
12972	159995	148328
12973	160008	148316
12974	160020	148304
12975	160033	148292
12976	160046	148280
12977	160059	148269
12978	160072	148257
12979	160084	148244
12980	160097	148232
12981	160109	148220
12982	160122	148208
12983	160135	148197
12984	160148	148185
12985	160161	148173
12986	160174	148161
12987	160187	148150
12988	160200	148138
12989	160213	148126
12990	160227	148115
12991	160240	148103
12992	160252	148091
12993	160263	148078
12994	160275	148065
12995	160287	148052
12996	160298	148039
12997	160310	148026
12998	160321	148012
12999	160332	147999
13000	160344	147986
13001	160355	147973
13002	160366	147959
13003	160379	147947
13004	160391	147934
13005	160403	147922
13006	160414	147909
13007	160426	147896
13008	160438	147883
13009	160450	147871
13010	160463	147859
13011	160475	147846
13012	160488	147834
13013	160501	147823
13014	160514	147811
13015	160526	147798
13016	160539	147786
13017	160552	147775
13018	160566	147764
13019	160582	147755
13020	160596	147744
13021	160610	147733
13022	160623	147722
13023	160637	147711
13024	160651	147700
13025	160664	147689
13026	160678	147678
13027	160692	147666
13028	160704	147655
13029	160718	147643
13030	160730	147631
13031	160743	147619
13032	160755	147606
13033	160767	147594
13034	160779	147581
13035	160792	147569
13036	160804	147557
13037	160817	147545
13038	160829	147532
13039	160841	147520
13040	160854	147508
13041	160866	147495
13042	160878	147483
13043	160891	147471
13044	160903	147458
13045	160915	147446
13046	160928	147434
13047	160942	147423
13048	160955	147412
13049	160968	147400
13050	160981	147388
13051	160995	147377
13052	161008	147366
13053	161022	147355
13054	161035	147343
13055	161049	147332
13056	161063	147321
13057	161077	147311
13058	161091	147299
13059	161104	147288
13060	161116	147275
13061	161128	147262
13062	161139	147249
13063	161153	147239
13064	161167	147228
13065	161181	147216
13066	161194	147205
13067	161208	147194
13068	161221	147182
13069	161234	147171
13070	161247	147159
13071	161260	147148
13072	161273	147136
13073	161287	147124
13074	161300	147113
13075	161313	147102
13076	161325	147089
13077	161337	147076
13078	161348	147063
13079	161360	147050
13080	161372	147037
13081	161384	147025
13082	161396	147012
13083	161409	147000
13084	161421	146987
13085	161433	146975
13086	161446	146963
13087	161458	146950
13088	161471	146938
13089	161483	146926
13090	161495	146914
13091	161508	146901
13092	161520	146889
13093	161532	146877
13094	161544	146864
13095	161557	146852
13096	161568	146839
13097	161581	146826
13098	161593	146814
13099	161605	146802
13100	161617	146789
13101	161630	146777
13102	161642	146764
13103	161654	146752
13104	161667	146740
13105	161679	146728
13106	161692	146715
13107	161704	146703
13108	161717	146691
13109	161729	146678
13110	161741	146666
13111	161753	146654
13112	161766	146641
13113	161779	146630
13114	161793	146619
13115	161806	146607
13116	161819	146595
13117	161832	146584
13118	161846	146573
13119	161859	146562
13120	161873	146550
13121	161886	146538
13122	161899	146527
13123	161912	146515
13124	161926	146504
13125	161939	146493
13126	161952	146481
13127	161965	146470
13128	161979	146458
13129	161991	146446
13130	162004	146434
13131	162017	146422
13132	162029	146410
13133	162042	146398
13134	162054	146386
13135	162066	146373
13136	162078	146360
13137	162090	146347
13138	162102	146334
13139	162115	146323
13140	162131	146314
13141	162144	146303
13142	162158	146291
13143	162172	146280
13144	162186	146269
13145	162199	146258
13146	162213	146247
13147	162226	146235
13148	162239	146223
13149	162252	146212
13150	162265	146200
13151	162279	146189
13152	162292	146177
13153	162305	146166
13154	162318	146154
13155	162330	146142
13156	162342	146129
13157	162355	146117
13158	162367	146105
13159	162380	146093
13160	162393	146081
13161	162405	146068
13162	162418	146056
13163	162431	146045
13164	162444	146033
13165	162456	146020
13166	162469	146009
13167	162481	145996
13168	162494	145984
13169	162507	145972
13170	162519	145960
13171	162533	145949
13172	162545	145937
13173	162558	145925
13174	162570	145912
13175	162583	145900
13176	162596	145889
13177	162609	145877
13178	162622	145865
13179	162635	145853
13180	162647	145841
13181	162659	145828
13182	162672	145816
13183	162684	145804
13184	162697	145792
13185	162710	145780
13186	162723	145768
13187	162736	145756
13188	162748	145744
13189	162761	145732
13190	162773	145719
13191	162785	145706
13192	162796	145693
13193	162808	145680
13194	162819	145667
13195	162832	145655
13196	162844	145643
13197	162857	145631
13198	162869	145618
13199	162880	145605
13200	162892	145592
13201	162903	145579
13202	162915	145566
13203	162929	145555
13204	162941	145543
13205	162953	145530
13206	162966	145518
13207	162977	145505
13208	162989	145492
13209	163000	145479
13210	163012	145466
13211	163023	145453
13212	163035	145440
13213	163047	145426
13214	163058	145414
13215	163070	145401
13216	163082	145388
13217	163093	145375
13218	163104	145361
13219	163116	145348
13220	163128	145336
13221	163140	145323
13222	163151	145310
13223	163163	145297
13224	163174	145284
13225	163186	145271
13226	163198	145258
13227	163210	145246
13228	163222	145233
13229	163234	145220
13230	163247	145208
13231	163258	145195
13232	163270	145182
13233	163281	145169
13234	163293	145156
13235	163305	145143
13236	163316	145130
13237	163328	145117
13238	163339	145104
13239	163351	145091
13240	163363	145079
13241	163375	145066
13242	163387	145053
13243	163398	145040
13244	163410	145027
13245	163422	145014
13246	163433	145001
13247	163445	144988
13248	163457	144975
13249	163468	144962
13250	163480	144949
13251	163491	144936
13252	163503	144923
13253	163515	144911
13254	163527	144898
13255	163538	144885
13256	163550	144872
13257	163562	144859
13258	163573	144846
13259	163585	144834
13260	163597	144821
13261	163609	144808
13262	163621	144795
13263	163633	144782
13264	163644	144769
13265	163656	144756
13266	163668	144744
13267	163680	144731
13268	163692	144718
13269	163703	144705
13270	163715	144692
13271	163726	144679
13272	163738	144666
13273	163750	144653
13274	163761	144640
13275	163773	144628
13276	163785	144615
13277	163796	144601
13278	163808	144588
13279	163820	144576
13280	163831	144563
13281	163843	144550
13282	163854	144537
13283	163866	144524
13284	163878	144511
13285	163890	144498
13286	163902	144486
13287	163915	144474
13288	163927	144462
13289	163940	144449
13290	163952	144437
13291	163965	144425
13292	163978	144414
13293	163990	144401
13294	164003	144390
13295	164016	144377
13296	164029	144366
13297	164042	144354
13298	164054	144341
13299	164067	144330
13300	164080	144317
13301	164093	144306
13302	164105	144294
13303	164117	144281
13304	164129	144268
13305	164141	144255
13306	164152	144242
13307	164164	144230
13308	164176	144217
13309	164187	144204
13310	164199	144191
13311	164211	144178
13312	164223	144165
13313	164234	144152
13314	164246	144139
13315	164258	144127
13316	164270	144114
13317	164282	144101
13318	164294	144088
13319	164305	144076
13320	164317	144063
13321	164329	144050
13322	164341	144037
13323	164353	144024
13324	164364	144011
13325	164376	143999
13326	164388	143986
13327	164400	143973
13328	164412	143960
13329	164423	143947
13330	164435	143934
13331	164446	143921
13332	164458	143909
13333	164473	143899
13334	164485	143886
13335	164498	143874
13336	164510	143862
13337	164522	143848
13338	164533	143835
13339	164544	143822
13340	164556	143809
13341	164567	143796
13342	164579	143783
13343	164591	143770
13344	164603	143758
13345	164615	143745
13346	164627	143733
13347	164639	143720
13348	164651	143707
13349	164663	143694
13350	164675	143682
13351	164687	143669
13352	164699	143657
13353	164711	143644
13354	164722	143631
13355	164734	143618
13356	164746	143605
13357	164757	143592
13358	164769	143579
13359	164780	143566
13360	164792	143553
13361	164804	143540
13362	164815	143527
13363	164827	143514
13364	164839	143502
13365	164850	143489
13366	164862	143476
13367	164874	143463
13368	164886	143450
13369	164897	143437
13370	164909	143424
13371	164921	143411
13372	164932	143398
13373	164944	143385
13374	164955	143372
13375	164967	143359
13376	164979	143347
13377	164991	143334
13378	165002	143321
13379	165014	143308
13380	165026	143295
13381	165037	143282
13382	165049	143269
13383	165060	143256
13384	165071	143242
13385	165083	143230
13386	165095	143217
13387	165107	143204
13388	165119	143191
13389	165130	143178
13390	165142	143166
13391	165154	143153
13392	165167	143141
13393	165178	143128
13394	165192	143117
13395	165204	143104
13396	165215	143091
13397	165227	143078
13398	165238	143065
13399	165250	143052
13400	165261	143039
13401	165276	143028
13402	165288	143016
13403	165300	143004
13404	165313	142991
13405	165324	142978
13406	165336	142965
13407	165348	142953
13408	165360	142940
13409	165372	142928
13410	165385	142916
13411	165397	142904
13412	165410	142892
13413	165423	142880
13414	165436	142868
13415	165448	142855
13416	165461	142844
13417	165474	142832
13418	165488	142821
13419	165502	142810
13420	165515	142798
13421	165528	142787
13422	165542	142775
13423	165555	142764
13424	165569	142753
13425	165583	142742
13426	165597	142731
13427	165609	142719
13428	165623	142708
13429	165636	142696
13430	165648	142683
13431	165660	142670
13432	165672	142658
13433	165685	142646
13434	165696	142633
13435	165708	142620
13436	165720	142607
13437	165731	142594
13438	165743	142582
13439	165755	142569
13440	165766	142556
13441	165778	142543
13442	165789	142530
13443	165801	142517
13444	165812	142504
13445	165823	142490
13446	165835	142477
13447	165846	142464
13448	165858	142451
13449	165869	142438
13450	165880	142424
13451	165892	142411
13452	165903	142398
13453	165915	142385
13454	165926	142372
13455	165939	142360
13456	165950	142347
13457	165962	142334
13458	165973	142321
13459	165985	142308
13460	165997	142295
13461	166009	142283
13462	166022	142271
13463	166034	142259
13464	166046	142246
13465	166058	142233
13466	166070	142221
13467	166084	142210
13468	166098	142198
13469	166111	142187
13470	166125	142176
13471	166138	142164
13472	166150	142152
13473	166161	142138
13474	166174	142126
13475	166186	142114
13476	166198	142101
13477	166210	142089
13478	166223	142077
13479	166235	142064
13480	166248	142052
13481	166260	142040
13482	166272	142027
13483	166285	142015
13484	166297	142003
13485	166310	141991
13486	166323	141979
13487	166335	141967
13488	166348	141955
13489	166360	141942
13490	166373	141930
13491	166386	141918
13492	166398	141907
13493	166411	141895
13494	166424	141882
13495	166440	141873
13496	166454	141862
13497	166467	141851
13498	166480	141839
13499	166493	141827
13500	166505	141815
13501	166519	141804
13502	166532	141792
13503	166545	141781
13504	166558	141769
13505	166571	141757
13506	166585	141746
13507	166599	141735
13508	166612	141723
13509	166625	141711
13510	166638	141699
13511	166651	141688
13512	166664	141676
13513	166677	141665
13514	166691	141653
13515	166703	141641
13516	166717	141629
13517	166730	141618
13518	166743	141606
13519	166755	141594
13520	166768	141582
13521	166781	141570
13522	166795	141559
13523	166808	141547
13524	166821	141536
13525	166833	141523
13526	166847	141512
13527	166859	141500
13528	166872	141487
13529	166886	141477
13530	166899	141465
13531	166911	141452
13532	166923	141440
13533	166934	141426
13534	166945	141413
13535	166957	141400
13536	166969	141387
13537	166980	141374
13538	166992	141362
13539	167005	141350
13540	167018	141338
13541	167030	141325
13542	167043	141314
13543	167057	141303
13544	167070	141291
13545	167083	141279
13546	167096	141268
13547	167108	141255
13548	167121	141243
13549	167134	141231
13550	167147	141219
13551	167159	141207
13552	167171	141194
13553	167183	141182
13554	167196	141170
13555	167208	141157
13556	167219	141144
13557	167231	141131
13558	167243	141119
13559	167255	141106
13560	167266	141093
13561	167278	141080
13562	167289	141067
13563	167302	141054
13564	167313	141041
13565	167325	141029
13566	167337	141016
13567	167348	141003
13568	167360	140990
13569	167372	140977
13570	167384	140965
13571	167396	140952
13572	167408	140939
13573	167419	140926
13574	167431	140913
13575	167442	140900
13576	167453	140887
13577	167465	140874
13578	167476	140861
13579	167488	140847
13580	167499	140834
13581	167511	140821
13582	167522	140808
13583	167534	140796
13584	167546	140783
13585	167557	140770
13586	167569	140757
13587	167581	140744
13588	167593	140731
13589	167605	140719
13590	167617	140706
13591	167628	140693
13592	167645	140684
13593	167657	140672
13594	167669	140659
13595	167681	140647
13596	167694	140635
13597	167705	140622
13598	167717	140609
13599	167728	140596
13600	167740	140583
13601	167752	140570
13602	167763	140557
13603	167775	140544
13604	167787	140532
13605	167799	140519
13606	167811	140506
13607	167822	140493
13608	167834	140480
13609	167846	140468
13610	167858	140455
13611	167869	140442
13612	167881	140429
13613	167893	140416
13614	167905	140403
13615	167916	140390
13616	167928	140377
13617	167939	140365
13618	167951	140351
13619	167962	140338
13620	167974	140326
13621	167986	140313
13622	167997	140300
13623	168009	140287
13624	168021	140274
13625	168033	140262
13626	168046	140250
13627	168057	140237
13628	168069	140224
13629	168081	140211
13630	168092	140198
13631	168104	140185
13632	168115	140172
13633	168126	140159
13634	168138	140146
13635	168150	140133
13636	168162	140121
13637	168175	140108
13638	168187	140096
13639	168199	140083
13640	168210	140070
13641	168222	140058
13642	168234	140045
13643	168246	140032
13644	168257	140019
13645	168268	140006
13646	168280	139993
13647	168292	139980
13648	168303	139967
13649	168315	139954
13650	168327	139941
13651	168339	139929
13652	168350	139916
13653	168362	139903
13654	168374	139890
13655	168386	139877
13656	168397	139864
13657	168409	139851
13658	168421	139839
13659	168433	139826
13660	168444	139813
13661	168456	139800
13662	168468	139787
13663	168479	139774
13664	168491	139762
13665	168502	139749
13666	168514	139736
13667	168526	139723
13668	168537	139710
13669	168548	139697
13670	168560	139683
13671	168571	139670
13672	168583	139658
13673	168595	139645
13674	168607	139632
13675	168619	139620
13676	168631	139607
13677	168643	139595
13678	168655	139582
13679	168667	139569
13680	168679	139556
13681	168690	139544
13682	168702	139531
13683	168714	139519
13684	168726	139506
13685	168737	139493
13686	168749	139479
13687	168760	139466
13688	168772	139454
13689	168784	139441
13690	168795	139428
13691	168807	139415
13692	168818	139402
13693	168831	139389
13694	168842	139376
13695	168854	139363
13696	168865	139351
13697	168877	139338
13698	168889	139325
13699	168901	139312
13700	168912	139299
13701	168924	139286
13702	168935	139273
13703	168947	139260
13704	168958	139247
13705	168970	139234
13706	168981	139221
13707	168993	139208
13708	169004	139195
13709	169016	139182
13710	169027	139169
13711	169039	139156
13712	169051	139144
13713	169063	139131
13714	169075	139119
13715	169088	139107
13716	169101	139095
13717	169114	139083
13718	169127	139071
13719	169139	139059
13720	169152	139047
13721	169165	139035
13722	169177	139023
13723	169191	139012
13724	169204	139000
13725	169216	138988
13726	169230	138976
13727	169243	138964
13728	169255	138952
13729	169267	138940
13730	169280	138927
13731	169293	138916
13732	169306	138904
13733	169318	138891
13734	169330	138879
13735	169343	138867
13736	169355	138854
13737	169367	138842
13738	169378	138829
13739	169390	138816
13740	169402	138803
13741	169413	138790
13742	169425	138777
13743	169437	138765
13744	169448	138752
13745	169460	138739
13746	169471	138726
13747	169483	138713
13748	169495	138700
13749	169506	138687
13750	169518	138674
13751	169530	138661
13752	169541	138648
13753	169553	138635
13754	169564	138622
13755	169576	138610
13756	169589	138597
13757	169601	138585
13758	169613	138573
13759	169625	138560
13760	169637	138547
13761	169649	138535
13762	169660	138522
13763	169672	138509
13764	169684	138496
13765	169696	138483
13766	169707	138470
13767	169719	138457
13768	169730	138444
13769	169742	138431
13770	169753	138418
13771	169765	138405
13772	169777	138392
13773	169789	138380
13774	169800	138367
13775	169812	138354
13776	169823	138341
13777	169835	138328
13778	169846	138315
13779	169858	138302
13780	169869	138289
13781	169881	138276
13782	169892	138263
13783	169904	138250
13784	169916	138237
13785	169927	138225
13786	169940	138212
13787	169952	138200
13788	169964	138187
13789	169976	138175
13790	169992	138165
13791	170004	138153
13792	170017	138141
13793	170029	138129
13794	170041	138116
13795	170053	138104
13796	170065	138091
13797	170077	138078
13798	170088	138065
13799	170100	138052
13800	170111	138039
13801	170123	138026
13802	170135	138014
13803	170147	138001
13804	170158	137987
13805	170169	137974
13806	170181	137961
13807	170193	137949
13808	170205	137937
13809	170217	137924
13810	170229	137911
13811	170240	137898
13812	170252	137885
13813	170263	137872
13814	170274	137859
13815	170286	137846
13816	170298	137833
13817	170309	137820
13818	170321	137807
13819	170332	137794
13820	170344	137781
13821	170356	137769
13822	170368	137756
13823	170380	137743
13824	170391	137730
13825	170403	137717
13826	170414	137704
13827	170426	137691
13828	170437	137678
13829	170449	137666
13830	170461	137653
13831	170473	137640
13832	170485	137627
13833	170497	137615
13834	170508	137602
13835	170520	137589
13836	170532	137576
13837	170543	137564
13838	170555	137551
13839	170567	137538
13840	170579	137525
13841	170591	137513
13842	170603	137501
13843	170615	137487
13844	170627	137475
13845	170639	137462
13846	170650	137449
13847	170661	137436
13848	170673	137423
13849	170684	137410
13850	170696	137397
13851	170708	137384
13852	170719	137371
13853	170731	137358
13854	170742	137345
13855	170754	137333
13856	170766	137320
13857	170777	137307
13858	170789	137294
13859	170801	137281
13860	170812	137268
13861	170824	137256
13862	170836	137243
13863	170847	137230
13864	170859	137217
13865	170872	137205
13866	170884	137192
13867	170895	137180
13868	170907	137166
13869	170919	137154
13870	170930	137141
13871	170942	137128
13872	170953	137115
13873	170965	137102
13874	170976	137089
13875	170988	137077
13876	171000	137064
13877	171012	137051
13878	171024	137039
13879	171036	137026
13880	171047	137013
13881	171059	137000
13882	171070	136987
13883	171082	136974
13884	171094	136961
13885	171106	136948
13886	171117	136936
13887	171129	136923
13888	171140	136910
13889	171152	136897
13890	171164	136885
13891	171176	136872
13892	171188	136859
13893	171200	136846
13894	171212	136834
13895	171223	136821
13896	171234	136807
13897	171246	136794
13898	171257	136781
13899	171269	136768
13900	171280	136756
13901	171292	136743
13902	171304	136730
13903	171315	136717
13904	171327	136704
13905	171339	136692
13906	171351	136679
13907	171363	136667
13908	171375	136654
13909	171386	136640
13910	171398	136628
13911	171409	136615
13912	171421	136602
13913	171433	136589
13914	171445	136577
13915	171456	136564
13916	171468	136551
13917	171480	136538
13918	171491	136525
13919	171503	136512
13920	171515	136500
13921	171526	136487
13922	171540	136475
13923	171553	136463
13924	171567	136452
13925	171579	136440
13926	171592	136429
13927	171606	136417
13928	171619	136406
13929	171632	136394
13930	171645	136382
13931	171657	136370
13932	171670	136358
13933	171683	136346
13934	171695	136333
13935	171707	136321
13936	171721	136310
13937	171735	136299
13938	171749	136287
13939	171762	136276
13940	171774	136263
13941	171787	136251
13942	171800	136240
13943	171813	136228
13944	171826	136216
13945	171838	136204
13946	171851	136192
13947	171864	136180
13948	171878	136169
13949	171890	136157
13950	171903	136145
13951	171915	136132
13952	171929	136121
13953	171942	136109
13954	171957	136099
13955	171970	136087
13956	171983	136076
13957	171997	136065
13958	172011	136053
13959	172024	136042
13960	172037	136030
13961	172051	136019
13962	172064	136007
13963	172077	135996
13964	172090	135984
13965	172104	135972
13966	172116	135960
13967	172128	135947
13968	172139	135934
13969	172150	135921
13970	172162	135908
13971	172173	135895
13972	172185	135882
13973	172196	135869
13974	172208	135856
13975	172221	135845
13976	172235	135834
13977	172249	135823
13978	172263	135812
13979	172278	135801
13980	172292	135791
13981	172307	135780
13982	172321	135769
13983	172339	135761
13984	172353	135751
13985	172368	135740
13986	172381	135728
13987	172395	135717
13988	172408	135705
13989	172420	135693
13990	172433	135681
13991	172445	135668
13992	172458	135656
13993	172470	135644
13994	172482	135631
13995	172494	135619
13996	172506	135606
13997	172518	135593
13998	172530	135581
13999	172543	135569
14000	172555	135557
14001	172568	135545
14002	172580	135533
14003	172593	135521
14004	172605	135508
14005	172618	135496
14006	172630	135484
14007	172642	135471
14008	172655	135459
14009	172667	135447
14010	172679	135435
14011	172691	135422
14012	172704	135410
14013	172716	135397
14014	172729	135385
14015	172741	135373
14016	172753	135360
14017	172765	135348
14018	172777	135335
14019	172789	135323
14020	172802	135310
14021	172814	135298
14022	172826	135286
14023	172839	135274
14024	172851	135261
14025	172864	135249
14026	172875	135236
14027	172887	135224
14028	172899	135211
14029	172910	135198
14030	172923	135186
14031	172935	135173
14032	172947	135161
14033	172959	135148
14034	172972	135136
14035	172985	135124
14036	172998	135113
14037	173011	135101
14038	173025	135089
14039	173038	135078
14040	173051	135066
14041	173064	135055
14042	173077	135042
14043	173090	135031
14044	173102	135018
14045	173115	135006
14046	173126	134993
14047	173138	134981
14048	173150	134968
14049	173162	134955
14050	173174	134943
14051	173186	134930
14052	173197	134917
14053	173209	134904
14054	173221	134891
14055	173233	134879
14056	173244	134866
14057	173256	134853
14058	173268	134841
14059	173280	134828
14060	173291	134815
14061	173303	134802
14062	173314	134789
14063	173325	134775
14064	173337	134763
14065	173348	134750
14066	173360	134737
14067	173371	134724
14068	173383	134711
14069	173395	134698
14070	173407	134685
14071	173418	134672
14072	173429	134659
14073	173441	134646
14074	173452	134633
14075	173464	134621
14076	173476	134608
14077	173487	134595
14078	173500	134582
14079	173512	134570
14080	173524	134558
14081	173536	134545
14082	173548	134533
14083	173560	134520
14084	173572	134507
14085	173583	134494
14086	173595	134482
14087	173607	134469
14088	173618	134456
14089	173630	134443
14090	173641	134430
14091	173653	134417
14092	173664	134404
14093	173675	134391
14094	173687	134378
14095	173699	134366
14096	173712	134353
14097	173724	134341
14098	173735	134328
14099	173747	134315
14100	173759	134302
14101	173770	134289
14102	173782	134276
14103	173793	134263
14104	173805	134250
14105	173817	134238
14106	173828	134225
14107	173840	134212
14108	173852	134199
14109	173864	134187
14110	173875	134174
14111	173889	134162
14112	173906	134154
14113	173920	134143
14114	173933	134131
14115	173947	134120
14116	173960	134108
14117	173974	134097
14118	173986	134085
14119	174000	134073
14120	174013	134062
14121	174027	134050
14122	174040	134039
14123	174053	134027
14124	174067	134016
14125	174080	134004
14126	174094	133993
14127	174106	133981
14128	174118	133968
14129	174129	133955
14130	174141	133942
14131	174153	133930
14132	174165	133917
14133	174176	133904
14134	174188	133891
14135	174200	133878
14136	174211	133865
14137	174223	133852
14138	174234	133839
14139	174246	133827
14140	174258	133814
14141	174269	133801
14142	174281	133788
14143	174292	133775
14144	174304	133762
14145	174315	133749
14146	174327	133736
14147	174339	133724
14148	174350	133711
14149	174361	133697
14150	174373	133685
14151	174384	133671
14152	174395	133658
14153	174407	133646
14154	174418	133632
14155	174430	133619
14156	174441	133606
14157	174453	133594
14158	174465	133581
14159	174477	133568
14160	174489	133556
14161	174500	133543
14162	174512	133530
14163	174524	133518
14164	174536	133505
14165	174548	133492
14166	174560	133479
14167	174571	133467
14168	174583	133454
14169	174595	133441
14170	174607	133428
14171	174619	133416
14172	174631	133403
14173	174642	133390
14174	174654	133378
14175	174665	133365
14176	174677	133352
14177	174689	133339
14178	174703	133328
14179	174715	133316
14180	174728	133304
14181	174741	133292
14182	174752	133279
14183	174764	133266
14184	174776	133253
14185	174787	133240
14186	174799	133228
14187	174811	133215
14188	174823	133202
14189	174834	133189
14190	174846	133176
14191	174857	133163
14192	174869	133151
14193	174880	133138
14194	174892	133125
14195	174904	133112
14196	174916	133099
14197	174928	133087
14198	174940	133074
14199	174952	133062
14200	174963	133049
14201	174975	133036
14202	174986	133023
14203	174998	133010
14204	175009	132997
14205	175021	132984
14206	175033	132972
14207	175044	132959
14208	175056	132946
14209	175067	132933
14210	175079	132920
14211	175090	132907
14212	175102	132894
14213	175113	132881
14214	175125	132868
14215	175137	132855
14216	175149	132843
14217	175161	132831
14218	175173	132818
14219	175184	132805
14220	175196	132792
14221	175207	132779
14222	175218	132765
14223	175230	132753
14224	175241	132740
14225	175253	132727
14226	175266	132715
14227	175278	132703
14228	175291	132691
14229	175305	132680
14230	175318	132668
14231	175330	132656
14232	175343	132643
14233	175355	132631
14234	175368	132619
14235	175381	132608
14236	175393	132595
14237	175406	132583
14238	175419	132571
14239	175432	132559
14240	175444	132547
14241	175456	132535
14242	175469	132523
14243	175482	132511
14244	175495	132499
14245	175507	132487
14246	175520	132475
14247	175533	132463
14248	175545	132450
14249	175556	132437
14250	175568	132424
14251	175579	132411
14252	175591	132399
14253	175603	132386
14254	175615	132373
14255	175626	132360
14256	175638	132348
14257	175650	132335
14258	175662	132322
14259	175673	132309
14260	175685	132296
14261	175698	132284
14262	175709	132272
14263	175721	132259
14264	175733	132246
14265	175745	132233
14266	175756	132221
14267	175768	132208
14268	175780	132195
14269	175791	132182
14270	175803	132169
14271	175814	132156
14272	175826	132143
14273	175838	132131
14274	175850	132118
14275	175863	132106
14276	175875	132094
14277	175888	132082
14278	175904	132073
14279	175917	132061
14280	175930	132049
14281	175943	132038
14282	175957	132026
14283	175970	132014
14284	175983	132002
14285	175997	131991
14286	176011	131980
14287	176026	131970
14288	176040	131959
14289	176054	131948
14290	176068	131937
14291	176083	131926
14292	176097	131915
14293	176110	131904
14294	176124	131893
14295	176137	131881
14296	176151	131870
14297	176164	131858
14298	176177	131846
14299	176190	131834
14300	176203	131822
14301	176216	131811
14302	176230	131799
14303	176243	131788
14304	176256	131776
14305	176269	131764
14306	176283	131753
14307	176296	131741
14308	176310	131731
14309	176325	131720
14310	176339	131709
14311	176353	131698
14312	176367	131687
14313	176382	131676
14314	176396	131665
14315	176411	131655
14316	176425	131644
14317	176439	131633
14318	176453	131622
14319	176468	131611
14320	176482	131601
14321	176497	131590
14322	176511	131579
14323	176526	131568
14324	176540	131558
14325	176555	131547
14326	176569	131536
14327	176584	131526
14328	176598	131515
14329	176612	131504
14330	176626	131493
14331	176640	131481
14332	176653	131470
14333	176666	131458
14334	176679	131446
14335	176693	131435
14336	176706	131423
14337	176719	131412
14338	176733	131400
14339	176746	131389
14340	176760	131377
14341	176772	131365
14342	176786	131354
14343	176799	131342
14344	176812	131330
14345	176824	131317
14346	176837	131306
14347	176850	131294
14348	176863	131282
14349	176876	131270
14350	176890	131259
14351	176903	131247
14352	176916	131236
14353	176930	131224
14354	176943	131212
14355	176959	131203
14356	176970	131190
14357	176982	131177
14358	176994	131164
14359	177006	131152
14360	177017	131139
14361	177029	131126
14362	177040	131113
14363	177052	131100
14364	177064	131088
14365	177076	131075
14366	177091	131065
14367	177103	131053
14368	177116	131040
14369	177129	131028
14370	177140	131015
14371	177152	131002
14372	177163	130990
14373	177175	130977
14374	177187	130964
14375	177199	130952
14376	177211	130939
14377	177223	130926
14378	177234	130913
14379	177245	130900
14380	177257	130887
14381	177268	130874
14382	177280	130861
14383	177292	130849
14384	177305	130837
14385	177318	130825
14386	177331	130814
14387	177345	130802
14388	177357	130790
14389	177369	130777
14390	177382	130765
14391	177395	130753
14392	177408	130741
14393	177419	130729
14394	177432	130717
14395	177445	130705
14396	177458	130693
14397	177471	130681
14398	177483	130669
14399	177497	130658
14400	177511	130646
14401	177524	130634
14402	177536	130622
14403	177548	130610
14404	177561	130598
14405	177575	130586
14406	177589	130575
14407	177602	130563
14408	177615	130552
14409	177628	130540
14410	177642	130529
14411	177655	130517
14412	177668	130505
14413	177681	130493
14414	177694	130481
14415	177707	130470
14416	177720	130458
14417	177732	130445
14418	177744	130433
14419	177756	130420
