iter	MultiClass
12313	0.5727092135
12314	0.572704297
12315	0.5727018987
12316	0.5726980014
12317	0.5726923055
12318	0.5726882883
12319	0.5726847508
12320	0.5726792347
12321	0.5726723996
12322	0.5726695816
12323	0.5726655644
12324	0.5726614873
12325	0.5726509348
12326	0.5726409818
12327	0.5726351659
12328	0.5726327676
12329	0.5726301894
12330	0.5726238939
12331	0.5726199367
12332	0.5726157996
12333	0.5726140609
12334	0.5726073456
12335	0.5725987717
12336	0.5725963134
12337	0.5725925361
12338	0.5725902577
12339	0.5725895982
12340	0.5725847416
12341	0.5725816838
12342	0.5725782662
12343	0.5725767073
12344	0.5725759878
12345	0.5725710713
12346	0.5725678935
12347	0.5725651355
12348	0.5725607586
12349	0.5725575808
12350	0.5725526044
12351	0.572547508
12352	0.5725421118
12353	0.5725344972
12354	0.5725321588
12355	0.5725289811
12356	0.5725228654
12357	0.5725194478
12358	0.5725147112
12359	0.5725100345
12360	0.5725061972
12361	0.5725024199
12362	0.5724992421
12363	0.5724972036
12364	0.5724948053
12365	0.5724934263
12366	0.5724876703
12367	0.572483953
12368	0.5724793962
12369	0.5724742398
12370	0.5724695631
12371	0.5724651862
12372	0.5724643468
12373	0.5724594903
12374	0.5724562526
12375	0.5724519956
12376	0.5724472589
12377	0.5724452204
12378	0.5724430019
12379	0.5724404238
12380	0.5724377257
12381	0.5724328092
12382	0.5724284922
12383	0.5724257941
12384	0.5724197984
12385	0.5724181795
12386	0.5724144621
12387	0.5724121238
12388	0.5724100253
12389	0.572406128
12390	0.5723972543
12391	0.5723938967
12392	0.5723889802
12393	0.5723857425
12394	0.5723822649
12395	0.5723783077
12396	0.5723738109
12397	0.5723689544
12398	0.572362359
12399	0.5723594811
12400	0.5723530656
12401	0.572351027
12402	0.57234683
12403	0.5723419735
12404	0.5723376565
12405	0.5723335794
12406	0.5723322603
12407	0.5723300419
12408	0.5723266843
12409	0.5723240461
12410	0.5723206885
12411	0.57231865
12412	0.5723122945
12413	0.5723076178
12414	0.5723027612
12415	0.5722973051
12416	0.5722937076
12417	0.5722898104
12418	0.5722869324
12419	0.572283335
12420	0.5722785983
12421	0.5722766197
12422	0.5722703841
12423	0.572266307
12424	0.5722597716
12425	0.5722516174
12426	0.5722458615
12427	0.5722387865
12428	0.5722348893
12429	0.5722329706
12430	0.5722304524
12431	0.5722257757
12432	0.5722209191
12433	0.5722153431
12434	0.5722141439
12435	0.5722082681
12436	0.572204131
12437	0.5721977755
12438	0.5721939982
12439	0.5721902209
12440	0.5721873429
12441	0.5721827262
12442	0.5721805677
12443	0.5721740923
12444	0.5721721137
12445	0.5721670173
12446	0.5721634198
12447	0.5721606618
12448	0.5721556853
12449	0.5721535268
12450	0.5721520879
12451	0.5721469315
12452	0.5721433341
12453	0.5721393169
12454	0.5721382377
12455	0.5721346402
12456	0.5721317623
12457	0.5721290642
12458	0.5721272055
12459	0.5721218093
12460	0.5721190513
12461	0.5721148542
12462	0.5721113167
12463	0.5721058006
12464	0.572102383
12465	0.5720978263
12466	0.5720947684
12467	0.5720920104
12468	0.5720861346
12469	0.5720825971
12470	0.5720771409
12471	0.5720697661
12472	0.5720660488
12473	0.5720618517
12474	0.5720596333
12475	0.5720576547
12476	0.5720538774
12477	0.5720503399
12478	0.5720435047
12479	0.5720411664
12480	0.5720387081
12481	0.5720356503
12482	0.5720321727
12483	0.5720283355
12484	0.5720260571
12485	0.5720240785
12486	0.5720214403
12487	0.5720129863
12488	0.5720083696
12489	0.5720038128
12490	0.5719994959
12491	0.5719971575
12492	0.57199374
12493	0.5719912817
12494	0.5719834872
12495	0.5719807292
12496	0.5719784508
12497	0.5719737741
12498	0.5719702366
12499	0.5719669989
12500	0.5719645406
12501	0.5719588447
12502	0.5719543478
12503	0.5719497311
12504	0.5719464334
12505	0.5719434356
12506	0.5719381593
12507	0.5719354612
12508	0.5719330029
12509	0.5719316239
12510	0.5719284462
12511	0.5719223305
12512	0.5719195125
12513	0.5719138165
12514	0.5719059021
12515	0.5719024246
12516	0.5718988271
12517	0.5718960091
12518	0.5718899534
12519	0.5718858163
12520	0.5718822189
12521	0.5718788013
12522	0.5718762231
12523	0.571872146
12524	0.5718674693
12525	0.5718632123
12526	0.5718567969
12527	0.571853799
12528	0.5718442658
12529	0.5718409081
12530	0.5718392893
12531	0.5718319745
12532	0.5718292764
12533	0.5718235204
12534	0.5718210622
12535	0.571818424
12536	0.5718151264
12537	0.571811469
12538	0.571808531
12539	0.5718066124
12540	0.5718021755
12541	0.5717992376
12542	0.5717924025
12543	0.5717814302
12544	0.5717779527
12545	0.5717754944
12546	0.5717733959
12547	0.5717668006
12548	0.5717615843
12549	0.5717527705
12550	0.5717504322
12551	0.5717483337
12552	0.5717439568
12553	0.5717410188
12554	0.5717383807
12555	0.5717334042
12556	0.5717305862
12557	0.5717245905
12558	0.5717186547
12559	0.5717147574
12560	0.5717117595
12561	0.5717079822
12562	0.5717053441
12563	0.5717009072
12564	0.5716961706
12565	0.5716943719
12566	0.5716854981
12567	0.5716809414
12568	0.571675785
12569	0.5716696094
12570	0.5716689499
12571	0.5716679306
12572	0.5716603759
12573	0.5716576179
12574	0.5716562988
12575	0.5716501831
12576	0.5716443073
12577	0.5716420289
12578	0.5716392709
12579	0.5716350139
12580	0.5716330952
12581	0.5716304571
12582	0.5716271594
12583	0.5716202044
12584	0.5716149281
12585	0.5716116904
12586	0.571605155
12587	0.5716016775
12588	0.5715997588
12589	0.5715956817
12590	0.5715898059
12591	0.5715860885
12592	0.5715823112
12593	0.5715791334
12594	0.5715750563
12595	0.5715715788
12596	0.5715654631
12597	0.571562825
12598	0.5715595273
12599	0.5715544909
12600	0.571550114
12601	0.5715481953
12602	0.5715442981
12603	0.5715384822
12604	0.5715362038
12605	0.5715324864
12606	0.5715304479
12607	0.5715280496
12608	0.5715249318
12609	0.5715224136
12610	0.5715198354
12611	0.5715152786
12612	0.5715124606
12613	0.5715071844
12614	0.571504906
12615	0.5714986104
12616	0.5714947731
12617	0.5714888973
12618	0.5714842206
12619	0.5714786446
12620	0.5714764861
12621	0.5714731285
12622	0.5714682719
12623	0.571462456
12624	0.5714580791
12625	0.5714526829
12626	0.571449805
12627	0.5714476465
12628	0.5714420105
12629	0.5714365543
12630	0.5714336764
12631	0.5714288198
12632	0.5714266614
12633	0.5714208455
12634	0.571417248
12635	0.5714136506
12636	0.571408794
12637	0.5714033978
12638	0.5713996805
12639	0.5713930851
12640	0.571389008
12641	0.5713846911
12642	0.5713809737
12643	0.5713779758
12644	0.5713716203
12645	0.5713685625
12646	0.5713633462
12647	0.5713623269
12648	0.5713585496
12649	0.5713563311
12650	0.5713529136
12651	0.5713460784
12652	0.5713427807
12653	0.571338164
12654	0.5713330676
12655	0.5713306093
12656	0.5713270718
12657	0.5713229348
12658	0.5713220354
12659	0.5713174187
12660	0.5713165793
12661	0.5713115428
12662	0.5713068062
12663	0.5713038083
12664	0.5712981123
12665	0.5712960738
12666	0.5712933157
12667	0.5712892386
12668	0.5712874399
12669	0.5712847418
12670	0.5712798253
12671	0.5712766475
12672	0.5712713713
12673	0.5712681336
12674	0.571261838
12675	0.5712588401
12676	0.571254763
12677	0.5712497266
12678	0.5712452298
12679	0.5712421719
12680	0.5712395938
12681	0.5712347372
12682	0.5712316194
12683	0.5712255637
12684	0.5712211868
12685	0.5712175893
12686	0.5712165101
12687	0.5712133923
12688	0.5712088355
12689	0.5712031396
12690	0.5711997819
12691	0.5711942059
12692	0.5711920474
12693	0.5711891095
12694	0.5711832936
12695	0.5711788568
12696	0.5711769381
12697	0.5711754991
12698	0.571172861
12699	0.5711675248
12700	0.5711596104
12701	0.5711555932
12702	0.5711517559
12703	0.5711482784
12704	0.5711429422
12705	0.5711398244
12706	0.5711359271
12707	0.5711340085
12708	0.5711271134
12709	0.571124775
12710	0.571120638
12711	0.5711152418
12712	0.5711103253
12713	0.5711060083
12714	0.5711003723
12715	0.5710968948
12716	0.5710938369
12717	0.5710900596
12718	0.5710841238
12719	0.5710804064
12720	0.5710743507
12721	0.5710709931
12722	0.5710648774
12723	0.5710605005
12724	0.5710551044
12725	0.5710510872
12726	0.5710424533
12727	0.5710364576
12728	0.5710303419
12729	0.5710254254
12730	0.5710220677
12731	0.5710197894
12732	0.5710171512
12733	0.5710119349
12734	0.5710076779
12735	0.5710027014
12736	0.5709979048
12737	0.5709944873
12738	0.5709908898
12739	0.5709857934
12740	0.5709824958
12741	0.5709770396
12742	0.5709739818
12743	0.570969365
12744	0.5709661273
12745	0.5709599517
12746	0.570956654
12747	0.5709512579
12748	0.57094826
12749	0.5709452021
12750	0.5709436433
12751	0.5709422043
12752	0.5709386068
12753	0.5709364483
12754	0.5709314119
12755	0.5709288337
12756	0.5709222384
12757	0.5709178015
12758	0.5709117458
12759	0.5709088679
12760	0.5709053304
12761	0.5708999941
12762	0.5708969363
12763	0.5708940583
12764	0.570887523
12765	0.5708842853
12766	0.5708797285
12767	0.5708775101
12768	0.5708755315
12769	0.5708717541
12770	0.570864919
12771	0.5708594628
12772	0.5708576641
12773	0.5708549061
12774	0.570852148
12775	0.5708498696
12776	0.5708456726
12777	0.5708414156
12778	0.5708376982
12779	0.570833801
12780	0.5708308631
12781	0.5708252271
12782	0.5708199508
12783	0.570814075
12784	0.5708071798
12785	0.5708049015
12786	0.5708020835
12787	0.5707993254
12788	0.5707941091
12789	0.5707915309
12790	0.570790032
12791	0.5707844559
12792	0.5707825972
12793	0.5707808585
12794	0.5707750426
12795	0.5707697663
12796	0.570765989
12797	0.5707588541
12798	0.5707570553
12799	0.5707536977
12800	0.5707500403
12801	0.5707467426
12802	0.5707406869
12803	0.570739128
12804	0.5707341515
12805	0.5707290551
12806	0.570725038
12807	0.5707197018
12808	0.5707149052
12809	0.5707111878
12810	0.5707082499
12811	0.5707070507
12812	0.5707039329
12813	0.5707003954
12814	0.5706976374
12815	0.5706881041
12816	0.5706860656
12817	0.5706815688
12818	0.5706790505
12819	0.5706754531
12820	0.5706717357
12821	0.5706678984
12822	0.5706647806
12823	0.5706568662
12824	0.5706523694
12825	0.5706454743
12826	0.5706436156
12827	0.5706396584
12828	0.5706361809
12829	0.5706333629
12830	0.5706306048
12831	0.5706286262
12832	0.5706253286
12833	0.5706235298
12834	0.5706178339
12835	0.5706143563
12836	0.5706105191
12837	0.5706070415
12838	0.5706016453
12839	0.5705987074
12840	0.5705903733
12841	0.5705861163
12842	0.5705817994
12843	0.5705802405
12844	0.5705749642
12845	0.570569688
12846	0.5705666901
12847	0.5705619534
12848	0.5705575166
12849	0.5705499619
12850	0.5705467842
12851	0.5705418077
12852	0.5705386899
12853	0.5705317948
12854	0.5705253793
12855	0.5705221416
12856	0.5705191437
12857	0.5705161459
12858	0.5705115891
12859	0.5705048139
12860	0.5704997774
12861	0.5704955804
12862	0.5704892849
12863	0.5704841285
12864	0.5704817302
12865	0.570477833
12866	0.5704747152
12867	0.5704699186
12868	0.5704682997
12869	0.5704656616
12870	0.5704615245
12871	0.5704585266
12872	0.5704549292
12873	0.5704489934
12874	0.5704456957
12875	0.5704405394
12876	0.5704394002
12877	0.5704325051
12878	0.5704289676
12879	0.570426989
12880	0.57042555
12881	0.5704204536
12882	0.5704115799
12883	0.5704081023
12884	0.5704012672
12885	0.5703978496
12886	0.5703926932
12887	0.5703895155
12888	0.5703839994
12889	0.5703784833
12890	0.5703756053
12891	0.5703729672
12892	0.5703687702
12893	0.5703625346
12894	0.5703592369
12895	0.5703551598
12896	0.570350663
12897	0.570343588
12898	0.5703387314
12899	0.570335134
12900	0.5703321961
12901	0.5703299177
12902	0.5703262603
12903	0.5703220033
12904	0.5703180461
12905	0.5703124101
12906	0.5703087527
12907	0.5703032366
12908	0.5702987397
12909	0.5702967611
12910	0.5702925641
12911	0.5702868082
12912	0.5702837504
12913	0.5702795533
12914	0.5702780544
12915	0.5702755362
12916	0.570271579
12917	0.5702628851
12918	0.5702571292
12919	0.5702478358
12920	0.5702426794
12921	0.5702393818
12922	0.5702357243
12923	0.5702322468
12924	0.5702290091
12925	0.5702258913
12926	0.5702202553
12927	0.5702177371
12928	0.5702140797
12929	0.5702103623
12930	0.5702084437
12931	0.5702007691
12932	0.5701974714
12933	0.5701945335
12934	0.5701892572
12935	0.5701861394
12936	0.5701845805
12937	0.5701804435
12938	0.5701788246
12939	0.5701735484
12940	0.5701708503
12941	0.5701676725
12942	0.5701635954
12943	0.5701596382
12944	0.5701576596
12945	0.5701568202
12946	0.5701537024
12947	0.5701459079
12948	0.570141591
12949	0.5701385931
12950	0.5701355952
12951	0.5701332569
12952	0.570130199
12953	0.570124623
12954	0.5701210255
12955	0.5701158692
12956	0.5701143103
12957	0.5701087942
12958	0.5701042974
12959	0.5700986014
12960	0.5700914665
12961	0.570085051
12962	0.5700839118
12963	0.5700810338
12964	0.5700749781
12965	0.5700706012
12966	0.5700688025
12967	0.570063886
12968	0.5700607682
12969	0.5700580701
12970	0.5700558517
12971	0.570049676
12972	0.5700472178
12973	0.570042661
12974	0.5700413419
12975	0.5700340871
12976	0.5700315689
12977	0.5700283911
12978	0.570025753
12979	0.5700202369
12980	0.5700174788
12981	0.5700146009
12982	0.5700123225
12983	0.5700090848
12984	0.5700057271
12985	0.57000165
12986	0.5699991918
12987	0.5699970933
12988	0.5699935558
12989	0.5699872602
12990	0.5699810246
12991	0.5699754486
12992	0.5699731702
12993	0.5699702922
12994	0.5699667547
12995	0.5699639967
12996	0.5699599196
12997	0.5699580609
12998	0.5699551829
12999	0.5699497867
13000	0.5699411529
13001	0.5699369558
13002	0.5699347974
13003	0.5699319194
13004	0.5699288016
13005	0.5699220864
13006	0.5699186688
13007	0.5699144118
13008	0.5699106345
13009	0.5699078764
13010	0.569904219
13011	0.5698991826
13012	0.5698934866
13013	0.5698891097
13014	0.569885812
13015	0.569882994
13016	0.5698761589
13017	0.5698735807
13018	0.569870343
13019	0.5698656063
13020	0.5698641673
13021	0.5698602701
13022	0.5698573322
13023	0.5698546341
13024	0.5698523557
13025	0.5698483985
13026	0.5698440216
13027	0.5698401244
13028	0.5698353877
13029	0.5698315504
13030	0.5698256146
13031	0.5698232163
13032	0.5698184197
13033	0.5698123041
13034	0.5698082269
13035	0.5698030106
13036	0.5697992933
13037	0.5697955159
13038	0.5697908393
13039	0.5697888607
13040	0.5697815458
13041	0.569777049
13042	0.5697705736
13043	0.5697669761
13044	0.5697621795
13045	0.5697607406
13046	0.5697576827
13047	0.5697522865
13048	0.5697480895
13049	0.5697461109
13050	0.5697424535
13051	0.5697382565
13052	0.5697348988
13053	0.5697309417
13054	0.5697246461
13055	0.5697220679
13056	0.5697208088
13057	0.5697167317
13058	0.5697128944
13059	0.5697046802
13060	0.5696992241
13061	0.569696586
13062	0.5696929885
13063	0.5696895709
13064	0.569686693
13065	0.5696843546
13066	0.5696827957
13067	0.5696780591
13068	0.5696740419
13069	0.5696690055
13070	0.5696663074
13071	0.5696616307
13072	0.5696572538
13073	0.5696502388
13074	0.5696453223
13075	0.5696425042
13076	0.5696398062
13077	0.5696368083
13078	0.5696348896
13079	0.5696319517
13080	0.5696260759
13081	0.569624517
13082	0.5696220587
13083	0.5696173221
13084	0.5696133649
13085	0.5696105469
13086	0.5696083884
13087	0.569604731
13088	0.5696010136
13089	0.5695965168
13090	0.569593399
13091	0.5695886024
13092	0.5695838658
13093	0.5695769107
13094	0.5695742126
13095	0.5695703153
13096	0.5695692361
13097	0.5695656986
13098	0.5695587435
13099	0.569555206
13100	0.5695537671
13101	0.5695528077
13102	0.5695491503
13103	0.5695449533
13104	0.5695402167
13105	0.5695380582
13106	0.5695331417
13107	0.5695308033
13108	0.5695285249
13109	0.5695225292
13110	0.5695141951
13111	0.5695084991
13112	0.5695061608
13113	0.5695029231
13114	0.5694993256
13115	0.5694962678
13116	0.5694917709
13117	0.5694865546
13118	0.5694791799
13119	0.5694756424
13120	0.5694724646
13121	0.5694697066
13122	0.569466229
13123	0.5694640106
13124	0.5694611926
13125	0.5694587343
13126	0.5694557365
13127	0.569452139
13128	0.5694480019
13129	0.5694431454
13130	0.5694362502
13131	0.5694331325
13132	0.5694291153
13133	0.5694220403
13134	0.5694191623
13135	0.5694167041
13136	0.5694093893
13137	0.5694073507
13138	0.5694034535
13139	0.5693987168
13140	0.5693957789
13141	0.5693906825
13142	0.5693833077
13143	0.5693811492
13144	0.5693714961
13145	0.5693679586
13146	0.5693611834
13147	0.5693590849
13148	0.5693551277
13149	0.5693484124
13150	0.5693454745
13151	0.5693392989
13152	0.569333423
13153	0.5693299455
13154	0.569322151
13155	0.5693190932
13156	0.5693141767
13157	0.5693121981
13158	0.5693095
13159	0.569306562
13160	0.5693048233
13161	0.569300986
13162	0.5692947504
13163	0.5692863563
13164	0.5692803006
13165	0.5692775426
13166	0.5692692085
13167	0.5692666903
13168	0.5692648915
13169	0.5692622534
13170	0.5692598551
13171	0.5692537394
13172	0.5692512812
13173	0.5692478036
13174	0.5692393496
13175	0.5692311954
13176	0.5692269984
13177	0.5692240604
13178	0.5692202232
13179	0.5692169255
13180	0.5692127884
13181	0.5692110497
13182	0.5692050539
13183	0.5692009768
13184	0.5691994179
13185	0.5691946812
13186	0.5691931223
13187	0.5691916834
13188	0.5691870067
13189	0.5691843086
13190	0.569179512
13191	0.5691739959
13192	0.5691715976
13193	0.5691674605
13194	0.5691645226
13195	0.5691605654
13196	0.5691571478
13197	0.5691527109
13198	0.5691501328
13199	0.5691453961
13200	0.5691437173
13201	0.5691411391
13202	0.5691379614
13203	0.5691306466
13204	0.5691280084
13205	0.5691250705
13206	0.5691222525
13207	0.5691163167
13208	0.5691115801
13209	0.5691071432
13210	0.5691037856
13211	0.5691022267
13212	0.5690977299
13213	0.5690919739
13214	0.5690872972
13215	0.5690836398
13216	0.5690790231
13217	0.5690772244
13218	0.5690696697
13219	0.5690672714
13220	0.5690643335
13221	0.5690577981
13222	0.5690559994
13223	0.5690527617
13224	0.5690474255
13225	0.5690422092
13226	0.5690386117
13227	0.5690327958
13228	0.5690281791
13229	0.5690241619
13230	0.5690202047
13231	0.569017027
13232	0.5690108514
13233	0.5690083931
13234	0.5690055151
13235	0.5690027571
13236	0.5689980204
13237	0.5689935236
13238	0.5689899861
13239	0.5689832109
13240	0.5689806327
13241	0.5689764357
13242	0.5689704999
13243	0.5689655834
13244	0.5689612665
13245	0.5689552707
13246	0.5689483156
13247	0.5689443584
13248	0.5689390822
13249	0.5689362042
13250	0.5689311078
13251	0.56892805
13252	0.568923733
13253	0.5689198957
13254	0.5689132405
13255	0.5689089835
13256	0.5689037072
13257	0.5689017286
13258	0.5688964523
13259	0.5688939941
13260	0.5688905165
13261	0.5688861396
13262	0.5688845807
13263	0.5688762466
13264	0.5688737884
13265	0.5688707905
13266	0.5688684522
13267	0.5688655142
13268	0.5688642551
13269	0.5688603579
13270	0.5688525634
13271	0.5688498054
13272	0.5688478268
13273	0.5688438696
13274	0.5688396725
13275	0.568836195
13276	0.568833317
13277	0.5688307388
13278	0.56882918
13279	0.5688270814
13280	0.5688231842
13281	0.5688161092
13282	0.5688081948
13283	0.5688020791
13284	0.568799381
13285	0.5687933253
13286	0.5687890084
13287	0.5687858306
13288	0.5687846315
13289	0.5687793552
13290	0.568774019
13291	0.5687703616
13292	0.568766884
13293	0.568761308
13294	0.5687573508
13295	0.568754173
13296	0.5687521944
13297	0.5687449396
13298	0.5687423014
13299	0.568738764
13300	0.5687356462
13301	0.5687327682
13302	0.5687286911
13303	0.5687234748
13304	0.5687192777
13305	0.5687157403
13306	0.5687094447
13307	0.5687041684
13308	0.5687023697
13309	0.5686981727
13310	0.568694935
13311	0.5686925367
13312	0.5686897786
13313	0.5686851619
13314	0.5686824638
13315	0.5686781469
13316	0.5686741897
13317	0.5686696928
13318	0.5686654958
13319	0.5686586607
13320	0.568653864
13321	0.5686484079
13322	0.5686455299
13323	0.5686427719
13324	0.5686397141
13325	0.5686337783
13326	0.56863138
13327	0.5686271829
13328	0.5686223863
13329	0.5686190887
13330	0.5686147717
13331	0.5686108145
13332	0.5686063777
13333	0.5685993027
13334	0.568595945
13335	0.5685930671
13336	0.5685870114
13337	0.5685848529
13338	0.5685798165
13339	0.5685721419
13340	0.5685674652
13341	0.5685639277
13342	0.5685627885
13343	0.5685596707
13344	0.5685544544
13345	0.5685501974
13346	0.5685483387
13347	0.5685440218
13348	0.5685400046
13349	0.5685373665
13350	0.5685343087
13351	0.5685313108
13352	0.5685293322
13353	0.5685278333
13354	0.5685229767
13355	0.5685206983
13356	0.5685144028
13357	0.5685103257
13358	0.5685066682
13359	0.5685045098
13360	0.5685020515
13361	0.5684958759
13362	0.5684923384
13363	0.5684852034
13364	0.5684796274
13365	0.5684757901
13366	0.5684690149
13367	0.5684665566
13368	0.5684587621
13369	0.5684543253
13370	0.5684536058
13371	0.5684482696
13372	0.5684430533
13373	0.5684389162
13374	0.568436338
13375	0.5684295628
13376	0.5684247063
13377	0.5684221281
13378	0.5684160124
13379	0.5684062993
13380	0.5684042008
13381	0.5684009631
13382	0.5683994042
13383	0.5683974855
13384	0.5683934084
13385	0.5683870529
13386	0.5683847146
13387	0.5683820165
13388	0.568375601
13389	0.5683726031
13390	0.5683682862
13391	0.5683653483
13392	0.5683612712
13393	0.5683575538
13394	0.5683517379
13395	0.5683468813
13396	0.5683428042
13397	0.5683399862
13398	0.5683384273
13399	0.5683320718
13400	0.5683242174
13401	0.5683217591
13402	0.5683171424
13403	0.5683121659
13404	0.56830641
13405	0.5683029325
13406	0.5682998147
13407	0.56829232
13408	0.5682882429
13409	0.5682824869
13410	0.568280928
13411	0.5682779901
13412	0.5682721143
13413	0.5682693562
13414	0.5682656389
13415	0.5682604825
13416	0.5682585639
13417	0.5682528079
13418	0.5682475317
13419	0.5682441141
13420	0.5682402768
13421	0.568237219
13422	0.5682327221
13423	0.5682290048
13424	0.5682273859
13425	0.5682227692
13426	0.5682194715
13427	0.5682136556
13428	0.5682085593
13429	0.5682040025
13430	0.5682013643
13431	0.5681973472
13432	0.5681948889
13433	0.5681902722
13434	0.5681869146
13435	0.5681836769
13436	0.5681823578
13437	0.5681795398
13438	0.5681780409
13439	0.5681743235
13440	0.5681709659
13441	0.5681682678
13442	0.568162272
13443	0.5681569358
13444	0.5681544775
13445	0.568152439
13446	0.5681487216
13447	0.5681428458
13448	0.5681393083
13449	0.5681373896
13450	0.5681331326
13451	0.568129775
13452	0.5681260577
13453	0.5681221005
13454	0.5681206015
13455	0.5681159848
13456	0.5681140661
13457	0.568110049
13458	0.5681082503
13459	0.5681044729
13460	0.5681022545
13461	0.568098657
13462	0.5680920617
13463	0.5680905028
13464	0.5680871452
13465	0.5680845071
13466	0.568083248
13467	0.5680800702
13468	0.5680773122
13469	0.5680743143
13470	0.5680679588
13471	0.5680640615
13472	0.5680546482
13473	0.5680515904
13474	0.5680484126
13475	0.5680470935
13476	0.5680430764
13477	0.5680406781
13478	0.5680370207
13479	0.5680327637
13480	0.5680297658
13481	0.5680256887
13482	0.5680220313
13483	0.5680192732
13484	0.5680159156
13485	0.5680136972
13486	0.5680072817
13487	0.5680042838
13488	0.5679996072
13489	0.56799553
13490	0.5679918726
13491	0.5679896542
13492	0.5679852773
13493	0.5679826392
13494	0.5679780224
13495	0.5679725063
13496	0.5679698682
13497	0.5679681294
13498	0.5679643521
13499	0.5679621936
13500	0.5679593756
13501	0.5679557182
13502	0.5679507417
13503	0.5679451657
13504	0.567941868
13505	0.5679366517
13506	0.5679351528
13507	0.567930536
13508	0.5679265189
13509	0.5679229214
13510	0.5679196238
13511	0.5679174653
13512	0.5679119492
13513	0.5679098507
13514	0.5679073924
13515	0.567902416
13516	0.567900917
13517	0.5678982789
13518	0.5678954609
13519	0.5678904844
13520	0.567886767
13521	0.5678831696
13522	0.5678772937
13523	0.5678750753
13524	0.5678703986
13525	0.5678685999
13526	0.5678665014
13527	0.567862724
13528	0.5678566683
13529	0.5678550495
13530	0.5678521116
13531	0.5678503128
13532	0.5678459359
13533	0.5678390408
13534	0.567834544
13535	0.5678323256
13536	0.5678289679
13537	0.5678263898
13538	0.5678223726
13539	0.5678208137
13540	0.5678155974
13541	0.5678125396
13542	0.5678078629
13543	0.5678040856
13544	0.5678010277
13545	0.567799169
13546	0.5677938328
13547	0.5677884966
13548	0.5677848991
13549	0.567779443
13550	0.5677753659
13551	0.5677702095
13552	0.5677670318
13553	0.5677634343
13554	0.567759717
13555	0.5677580382
13556	0.5677484449
13557	0.5677407704
13558	0.5677389117
13559	0.567734175
13560	0.5677287189
13561	0.567724402
13562	0.5677221236
13563	0.5677176268
13564	0.5677152285
13565	0.5677100121
13566	0.5677038365
13567	0.5677020977
13568	0.5676983804
13569	0.5676977208
13570	0.5676937636
13571	0.567688967
13572	0.5676865687
13573	0.5676853696
13574	0.5676827914
13575	0.5676803931
13576	0.5676766757
13577	0.5676737378
13578	0.5676703802
13579	0.5676679819
13580	0.5676634251
13581	0.5676583287
13582	0.5676561703
13583	0.5676532323
13584	0.5676526328
13585	0.5676498148
13586	0.5676420802
13587	0.5676390224
13588	0.5676348254
13589	0.567632487
13590	0.5676276904
13591	0.5676219345
13592	0.5676195362
13593	0.5676144398
13594	0.567607065
13595	0.5676044868
13596	0.567602868
13597	0.5675988508
13598	0.5675974718
13599	0.5675941142
13600	0.5675918358
13601	0.567587279
13602	0.5675855403
13603	0.567583082
13604	0.5675791248
13605	0.5675743881
13606	0.5675709706
13607	0.5675670134
13608	0.5675620968
13609	0.5675574202
13610	0.5675551418
13611	0.5675518441
13612	0.5675469276
13613	0.5675426106
13614	0.5675363151
13615	0.5675348761
13616	0.5675328975
13617	0.5675277412
13618	0.5675240238
13619	0.5675176083
13620	0.56751521
13621	0.5675102935
13622	0.5675050772
13623	0.5675007003
13624	0.5674979423
13625	0.5674956039
13626	0.5674908073
13627	0.5674895482
13628	0.5674881692
13629	0.5674831327
13630	0.5674812141
13631	0.5674769571
13632	0.5674722205
13633	0.5674691027
13634	0.5674639463
13635	0.5674607086
13636	0.5674581304
13637	0.5674557921
13638	0.5674513552
13639	0.5674455993
13640	0.5674409826
13641	0.5674382245
13642	0.567433368
13643	0.56743055
13644	0.5674277919
13645	0.5674242544
13646	0.5674215563
13647	0.5674146612
13648	0.5674119631
13649	0.5674072265
13650	0.5674039888
13651	0.5673990123
13652	0.5673952949
13653	0.5673927767
13654	0.5673889994
13655	0.5673858216
13656	0.5673821642
13657	0.5673784468
13658	0.5673742498
13659	0.5673704125
13660	0.5673677744
13661	0.5673645966
13662	0.5673609992
13663	0.567354224
13664	0.5673518257
13665	0.5673490676
13666	0.5673418727
13667	0.5673383952
13668	0.5673349776
13669	0.5673303009
13670	0.5673267634
13671	0.5673223865
13672	0.5673177098
13673	0.5673130931
13674	0.5673106348
13675	0.5673052986
13676	0.5673012815
13677	0.5672991829
13678	0.5672965448
13679	0.5672931272
13680	0.5672885705
13681	0.5672842535
13682	0.5672796368
13683	0.5672728016
13684	0.5672691442
13685	0.5672656067
13686	0.5672638679
13687	0.5672586516
13688	0.5672501377
13689	0.5672458807
13690	0.5672447415
13691	0.5672428828
13692	0.567239705
13693	0.5672366472
13694	0.5672357478
13695	0.5672314309
13696	0.5672254351
13697	0.5672195593
13698	0.5672141032
13699	0.5672118847
13700	0.5672091866
13701	0.5672066684
13702	0.5672025314
13703	0.5672009125
13704	0.567198814
13705	0.567193178
13706	0.5671901201
13707	0.5671849638
13708	0.5671805269
13709	0.5671796276
13710	0.5671773492
13711	0.5671727325
13712	0.5671670365
13713	0.5671636189
13714	0.5671590022
13715	0.5671569636
13716	0.5671545054
13717	0.567149289
13718	0.5671472505
13719	0.5671443126
13720	0.5671433532
13721	0.567139456
13722	0.5671339999
13723	0.5671325609
13724	0.5671293831
13725	0.567125366
